iter	Logloss
186	0.2363266449
187	0.2362703654
188	0.2361638743
189	0.2360689748
190	0.2359987895
191	0.2358897044
192	0.2358595327
193	0.2358192393
194	0.235742396
195	0.2356319224
196	0.2355898641
197	0.2355185038
198	0.2354154358
199	0.2353148244
200	0.2352363993
201	0.2351569621
202	0.2351086782
203	0.2350033875
204	0.2349202423
205	0.2348511149
206	0.2347742564
207	0.2347417043
208	0.234675883
209	0.2345950012
210	0.2345612233
211	0.2345262451
212	0.2344482981
213	0.2343931834
214	0.2343565979
215	0.2342437388
216	0.2342041575
217	0.2341549174
218	0.2340263163
219	0.2339317169
220	0.2338825277
221	0.2338494314
222	0.2337383169
223	0.2336970723
224	0.233615331
225	0.2335957998
226	0.2335307922
227	0.2334894155
228	0.2333978933
229	0.2333287557
230	0.2332940063
231	0.2332639414
232	0.2331578725
233	0.2331147868
234	0.2330354767
235	0.2329734141
236	0.2328825022
237	0.2328181763
238	0.2327799479
239	0.2327471619
240	0.2327018585
241	0.2326039327
242	0.2325371908
243	0.2324854482
244	0.2324421285
245	0.2323651835
246	0.2323088837
247	0.2321890513
248	0.2320632833
249	0.2320029653
250	0.2319544932
251	0.2319101156
252	0.2318674316
253	0.2318218435
254	0.2317739003
255	0.2317371826
256	0.2316699727
257	0.2316252136
258	0.2316215566
259	0.2315961253
260	0.2315171967
261	0.2314674733
262	0.2314054616
263	0.2313085632
264	0.2312465566
265	0.2311625315
266	0.231083842
267	0.2310555013
268	0.2309829305
269	0.2308868408
270	0.2308340912
271	0.2307951609
272	0.2307683614
273	0.2307265371
274	0.2306946818
275	0.2306162262
276	0.2305434265
277	0.2304617411
278	0.2304591522
279	0.2304114024
280	0.2303496755
281	0.2303193868
282	0.2302681681
283	0.2301908722
284	0.2301536814
285	0.2301184794
286	0.2300537008
287	0.2299703979
288	0.2298744609
289	0.2297835846
290	0.2297090352
291	0.2296841634
292	0.2296166077
293	0.2295753377
294	0.2295099335
295	0.2294168955
296	0.2293769531
297	0.2293183543
298	0.2292802073
299	0.2292258403
300	0.2291835887
301	0.2291245015
302	0.2290337423
303	0.2289507345
304	0.2288743591
305	0.2287988434
306	0.2287531077
307	0.228683253
308	0.2286279144
309	0.2285751597
310	0.228531367
311	0.2285007477
312	0.2284416962
313	0.2283830058
314	0.228332962
315	0.2282750498
316	0.2282305501
317	0.22817276
318	0.2280965322
319	0.22802034
320	0.227962972
321	0.2279266612
322	0.2278507945
323	0.2277543742
324	0.227696701
325	0.2276052043
326	0.2275752309
327	0.2275166524
328	0.2274674276
329	0.2274316508
330	0.227360143
331	0.2272950185
332	0.2272364604
333	0.2271736043
334	0.2271118978
335	0.2270381877
336	0.2269685516
337	0.2268523814
338	0.2267939707
339	0.2267554016
340	0.226702474
341	0.2266312968
342	0.2265421244
343	0.2264735006
344	0.2264205729
345	0.226379715
346	0.2263350372
347	0.2262890116
348	0.2262248535
349	0.2261710714
350	0.2261007131
351	0.2260281525
352	0.2259557648
353	0.225902476
354	0.2258511353
355	0.2257888997
356	0.2257082062
357	0.2256535441
358	0.2256384023
359	0.2255788472
360	0.2255098114
361	0.2253993835
362	0.2253489583
363	0.2252781525
364	0.225221583
365	0.2251586049
366	0.2251108246
367	0.2250520477
368	0.2249968058
369	0.2249480743
370	0.2248997142
371	0.2248299662
372	0.2247802989
373	0.2247052816
374	0.2246822205
375	0.2246126658
376	0.2245290171
377	0.2244721883
378	0.2244046275
379	0.2243705597
380	0.2243147227
381	0.2242798106
382	0.2242226105
383	0.2241730754
384	0.2241215159
385	0.2240758514
386	0.2239790344
387	0.2239191742
388	0.2238778941
389	0.2238236949
390	0.2237971242
391	0.2237569478
392	0.2236800232
393	0.2236222839
394	0.2235746002
395	0.2235113729
396	0.2234639435
397	0.2233930817
398	0.2233414714
399	0.2233076274
400	0.2232658234
401	0.2232085826
402	0.2231602631
403	0.2230914663
404	0.2230369008
405	0.2229552256
406	0.2228661346
407	0.2228338064
408	0.2227748769
409	0.2227526957
410	0.2227116241
411	0.2226685181
412	0.2225976105
413	0.2225357157
414	0.2224799703
415	0.2224003194
416	0.2223581746
417	0.2223350932
418	0.2222394257
419	0.2221783803
420	0.2221291707
421	0.2220862122
422	0.22204658
423	0.2219949087
424	0.2219387461
425	0.2218974965
426	0.221844162
427	0.2218076528
428	0.2217322845
429	0.2217012634
430	0.2216501923
431	0.22162559
432	0.2216039327
433	0.2215338389
434	0.2214541829
435	0.221414271
436	0.2213553365
437	0.2212802277
438	0.221210022
439	0.2211495717
440	0.2210905609
441	0.2210181732
442	0.2209606628
443	0.2209246114
444	0.2208574066
445	0.2207774607
446	0.2207267202
447	0.2206819458
448	0.2206365102
449	0.2205830739
450	0.2205231781
451	0.2204892069
452	0.220437617
453	0.2203802083
454	0.220363205
455	0.2203314768
456	0.2203013458
457	0.2202526347
458	0.2202148539
459	0.2201863149
460	0.2201238861
461	0.2200856272
462	0.2200485789
463	0.2200020955
464	0.2199602814
465	0.2198983612
466	0.2198281606
467	0.2197697245
468	0.2197170359
469	0.219672226
470	0.2196208598
471	0.2195618795
472	0.2195026398
473	0.2194447174
474	0.2194018504
475	0.2193535716
476	0.2192891795
477	0.2192237091
478	0.219146342
479	0.2191234843
480	0.2190818481
481	0.2190412801
482	0.2190121002
483	0.2189848735
484	0.2189404806
485	0.2189135539
486	0.2188658803
487	0.2188127085
488	0.2187585042
489	0.2186978912
490	0.2186522369
491	0.2186018829
492	0.2185082957
493	0.2183924052
494	0.2182989858
495	0.2182520701
496	0.218207194
497	0.2181564077
498	0.2180667318
499	0.2179959462
500	0.2179149424
501	0.2178590698
502	0.2178073883
503	0.217766744
504	0.2177253011
505	0.2176553701
506	0.217587738
507	0.2175405833
508	0.2175159251
509	0.2174573822
510	0.2174008128
511	0.2173587494
512	0.217327769
513	0.2172958984
514	0.2172119497
515	0.2171742249
516	0.2171442413
517	0.2171104482
518	0.2170256399
519	0.2169740194
520	0.2169345907
521	0.2169174754
522	0.2168882345
523	0.2168337809
524	0.2167722931
525	0.2167151794
526	0.216679479
527	0.2166473134
528	0.2166044515
529	0.2165783437
530	0.2165255025
531	0.216471639
532	0.216377182
533	0.2162657064
534	0.2162364807
535	0.2161906993
536	0.2161410268
537	0.2160620931
538	0.2160378927
539	0.2159779409
540	0.2159252675
541	0.2158671824
542	0.2158557078
543	0.2158095296
544	0.2157594045
545	0.2157226105
546	0.2156493835
547	0.2156057485
548	0.2155561981
549	0.2154828542
550	0.2154292857
551	0.2153990072
552	0.2153358358
553	0.215266271
554	0.215248881
555	0.2151698456
556	0.2151203461
557	0.2150686086
558	0.2150286255
559	0.214971461
560	0.214897405
561	0.2148165538
562	0.2147499695
563	0.2147148946
564	0.2146572367
565	0.2145914154
566	0.2145212911
567	0.2144780579
568	0.214418752
569	0.2143984477
570	0.2143710531
571	0.2143451284
572	0.2142762909
573	0.2142132823
574	0.2141694082
575	0.2141441294
576	0.2141031901
577	0.214062617
578	0.2139966329
579	0.213964681
580	0.2139425252
581	0.2139016317
582	0.2138643545
583	0.2138117218
584	0.2137723338
585	0.2137122345
586	0.2136647034
587	0.2136503601
588	0.2136065369
589	0.213567688
590	0.2134967295
591	0.2134753723
592	0.2134227854
593	0.2133887177
594	0.2133526154
595	0.2132915395
596	0.213245107
597	0.2132194265
598	0.2131788534
599	0.213116099
600	0.2130732269
601	0.2130163116
602	0.2129458771
603	0.212897878
604	0.2128575287
605	0.2128119151
606	0.212754954
607	0.2126897736
608	0.2126515605
609	0.2126298065
610	0.2125867157
611	0.212561732
612	0.2125080312
613	0.2124754791
614	0.2124324697
615	0.2123893992
616	0.2123339132
617	0.2122598216
618	0.2122302195
619	0.2121871287
620	0.2121374054
621	0.2120864105
622	0.2120298716
623	0.2119915924
624	0.2119530996
625	0.2118814596
626	0.2118377889
627	0.2117757314
628	0.211735199
629	0.2116650747
630	0.2116234639
631	0.2115661112
632	0.211512558
633	0.2114691569
634	0.2114034373
635	0.2113398692
636	0.2113075663
637	0.2112702535
638	0.2112161509
639	0.2111582692
640	0.2110928853
641	0.2110408325
642	0.211004247
643	0.2109553274
644	0.2109238993
645	0.210866984
646	0.2108047129
647	0.2107726084
648	0.2107170054
649	0.2106429901
650	0.2105977325
651	0.210543752
652	0.2105069682
653	0.2104778849
654	0.2104179738
655	0.2103642069
656	0.2103307037
657	0.2102875417
658	0.2102484589
659	0.2101940765
660	0.2101235708
661	0.2100724284
662	0.2100392354
663	0.209982132
664	0.2099552256
665	0.2099065501
666	0.2098629964
667	0.2098220723
668	0.2097839661
669	0.2097470194
670	0.2096844177
671	0.2096476186
672	0.2096269023
673	0.209566803
674	0.2095333557
675	0.2095190684
676	0.2094594167
677	0.2094232941
678	0.2093723602
679	0.2093441925
680	0.2093083801
681	0.2092676137
682	0.2092412821
683	0.209224294
684	0.2092043355
685	0.2091644389
686	0.2091422272
687	0.2091076304
688	0.2090662893
689	0.2090375722
690	0.2090049795
691	0.2089601746
692	0.2089264069
693	0.2089010264
694	0.2088480937
695	0.2088005269
696	0.2087375336
697	0.2086854553
698	0.2086294556
699	0.2085895844
700	0.2085531311
701	0.2085113525
702	0.2084779154
703	0.208428065
704	0.2083843587
705	0.2083595378
706	0.208329188
707	0.2082948659
708	0.2082659098
709	0.2081947378
710	0.2081759033
711	0.2081437073
712	0.208078481
713	0.2080009155
714	0.2079329478
715	0.2078913218
716	0.207865743
717	0.207820226
718	0.2077837016
719	0.2077254995
720	0.2076931763
721	0.2076497752
722	0.2076152039
723	0.207558019
724	0.207532191
725	0.2075056
726	0.2074513957
727	0.2073979848
728	0.2073739929
729	0.2073210856
730	0.2072705892
731	0.2072374674
732	0.2072017415
733	0.2071578166
734	0.2071007894
735	0.2070564219
736	0.2069913839
737	0.2069516551
738	0.2069184469
739	0.2068607127
740	0.2068134562
741	0.2067846069
742	0.2067450612
743	0.2066991018
744	0.2066453959
745	0.2066140391
746	0.2065848999
747	0.2065451457
748	0.2064742279
749	0.2064178263
750	0.206380722
751	0.2063553212
752	0.2063202464
753	0.2062810008
754	0.2062377472
755	0.2062040609
756	0.2061671448
757	0.2061434479
758	0.2061168823
759	0.2060953217
760	0.2060577494
761	0.2060092875
762	0.2059760844
763	0.2059533946
764	0.2059035695
765	0.2058672434
766	0.2058401693
767	0.2058151652
768	0.2057694397
769	0.2057289378
770	0.2056885935
771	0.2056494141
772	0.2056022847
773	0.2055482178
774	0.205496582
775	0.2054629873
776	0.2054217224
777	0.2053870392
778	0.2053388824
779	0.2053050486
780	0.2052647909
781	0.2052437948
782	0.2052056732
783	0.2051750488
784	0.2051550191
785	0.2051438395
786	0.2050948792
787	0.2050597127
788	0.2050307821
789	0.205000117
790	0.2049711253
791	0.2049261475
792	0.2048923899
793	0.2048608449
794	0.2048236084
795	0.2048126221
796	0.2047591197
797	0.2047192688
798	0.2046682332
799	0.2046465302
800	0.2045776062
801	0.2045098419
802	0.2044390411
803	0.2044001668
804	0.2043740082
805	0.2043380992
806	0.2043118286
807	0.2042580465
808	0.2042107951
809	0.204167806
810	0.2041623281
811	0.2041571248
812	0.2041105194
813	0.2040892944
814	0.2040629832
815	0.2040121409
816	0.2039667257
817	0.2039265289
818	0.2038945363
819	0.2038466187
820	0.2037860972
821	0.2037291412
822	0.2037172343
823	0.2037021434
824	0.2036713003
825	0.2036396434
826	0.2036068624
827	0.2035548248
828	0.2034857534
829	0.2034533488
830	0.2033917491
831	0.2033551737
832	0.2033113098
833	0.2032622375
834	0.2032373861
835	0.2031998138
836	0.2031619263
837	0.203129659
838	0.2030955658
839	0.2030846049
840	0.2030768687
841	0.2030166423
842	0.2029752502
843	0.202923762
844	0.202904302
845	0.2028844045
846	0.2028270925
847	0.2027726339
848	0.2027602946
849	0.2027291361
850	0.2027052968
851	0.2026662089
852	0.202639801
853	0.2025866852
854	0.2025355733
855	0.2024825694
856	0.2024492493
857	0.2024005636
858	0.2023804983
859	0.2023509674
860	0.2022944387
861	0.2022467041
862	0.2022193553
863	0.2021975301
864	0.2021419779
865	0.202105189
866	0.202086909
867	0.2020411275
868	0.2019947306
869	0.2019561818
870	0.2019219055
871	0.2018834839
872	0.2018240662
873	0.2017973124
874	0.2017642924
875	0.2017287598
876	0.2016764577
877	0.2016088918
878	0.2015635071
879	0.2015449015
880	0.2015099843
881	0.2014740651
882	0.2014185638
883	0.2013778483
884	0.2013468221
885	0.2013194071
886	0.2012734578
887	0.2012406769
888	0.2012017619
889	0.2011843007
890	0.2011448873
891	0.2011202393
892	0.2010922852
893	0.2010427399
894	0.2010095164
895	0.200971639
896	0.2009373118
897	0.2009036713
898	0.2008734589
899	0.2008239644
900	0.2007894287
901	0.2007593079
902	0.2007086538
903	0.2006850637
904	0.2006676941
905	0.2006106364
906	0.2005666504
907	0.200526413
908	0.2004762828
909	0.2004418691
910	0.2003918152
911	0.2003522186
912	0.2003055471
913	0.2002840678
914	0.200262441
915	0.2002338104
916	0.2001978963
917	0.2001606445
918	0.200139384
919	0.2000879771
920	0.2000507914
921	0.1999895325
922	0.1999411723
923	0.1998821818
924	0.1998483938
925	0.1998237559
926	0.1998102671
927	0.1997763214
928	0.1997403158
929	0.1997018382
930	0.1996855062
931	0.199633667
932	0.1995949402
933	0.1995592194
934	0.1995331523
935	0.1995022786
936	0.1994727325
937	0.1994308777
938	0.1993897349
939	0.1993452403
940	0.1993138987
941	0.1992912496
942	0.1992093964
943	0.1991929016
944	0.1991748199
945	0.199137675
946	0.1991102753
947	0.1990733744
948	0.199032486
949	0.1989802043
950	0.198935847
951	0.1989028066
952	0.1988706767
953	0.1988318888
954	0.198804718
955	0.1987802582
956	0.1987558746
957	0.198727712
958	0.1986856639
959	0.198638504
960	0.1986056417
961	0.1985335795
962	0.1985102386
963	0.1984750875
964	0.1984399465
965	0.1984050242
966	0.1983675334
967	0.1983203634
968	0.1983053284
969	0.1982705383
970	0.1982417094
971	0.1982062429
972	0.1981782277
973	0.1981536865
974	0.1981259867
975	0.1980869954
976	0.1980375214
977	0.1980079702
978	0.1979952799
979	0.1979727936
980	0.197944163
981	0.1979229482
982	0.1978754018
983	0.1978601329
984	0.1978341319
985	0.1978022003
986	0.1977777761
987	0.1977519124
988	0.197719813
989	0.1976853078
990	0.1976489919
991	0.197611379
992	0.1975642548
993	0.1975160573
994	0.1974974518
995	0.1974621989
996	0.1974249827
997	0.1974058177
998	0.1973691762
999	0.1973385111
